what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772963184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769772963200
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769772965105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769772966703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769772967333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772971821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772991773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769772997944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769772999234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773001344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769773001448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773003171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773006121
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769773007377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773010865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769773018270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773019730
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769773020159
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769773020196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773020684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773023497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769773027849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769773028959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773036124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773036257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769773038331
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769773042496
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769773047880
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769773048095
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769773048530
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769773071887
closed,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769773071903
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769773086609
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769773088736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773098960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773207704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769773218122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773218766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773222019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769773225197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773225845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773228186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769773230588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773231279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773277418
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1769773281739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773283674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773287840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769773289446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769773291084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773309089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773312170
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769773316280
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769773316535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769773318648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769773319057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773319709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773350082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769773351645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769773352784
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769773354483
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769773354714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769773356345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769773356992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773357680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773393540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769773395230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769773396544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773405753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769773411951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769773415067
