what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769767819350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769767819730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769767820088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769767820518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769767822632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1769767840229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1769767840729
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769767854157
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769767854295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767856136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767862067
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769767863094
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769767886848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767893522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767893588
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769767893596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767907332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767938066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767946666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767952851
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769767962677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767968418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769767999488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768019035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768024359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768051483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768053040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768059246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769768238538
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769768243456
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769768243589
