what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1769831328749
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1769831328749
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1769831328752
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1769831328752
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1769831328756
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1769831328756
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1769831328756
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1769831328758
os,sysinfo,,,"win32",1769831328760
arch,sysinfo,,,"x86",1769831328760
ws,sysinfo,,,"win32",1769831328760
locale,sysinfo,,,"en_IN",1769831328760
processors,sysinfo,,,"8",1769831328760
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1769831328760
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1769831328760
java.specification.name,sysinfo,,,"Java Platform API Specification",1769831328760
java.specification.vendor,sysinfo,,,"Oracle Corporation",1769831328760
java.specification.version,sysinfo,,,"1.7",1769831328760
java.vendor,sysinfo,,,"Oracle Corporation",1769831328760
java.version,sysinfo,,,"1.7.0_17",1769831328760
java.vm.info,sysinfo,,,"mixed mode, sharing",1769831328760
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1769831328760
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1769831328760
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1769831328760
java.vm.specification.version,sysinfo,,,"1.7",1769831328760
java.vm.vendor,sysinfo,,,"Oracle Corporation",1769831328760
java.vm.version,sysinfo,,,"23.7-b01",1769831328760
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1769831328767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831332995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831397666
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831400469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831407719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831506253
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831513881
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831513928
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831514849
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831515079
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831515122
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831516006
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831516248
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831516310
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831516962
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831517222
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831517277
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769831519044
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769831519244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769831522699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832211917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832213868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832267617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832271327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832377803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832380290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832570635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832571899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769832780711
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832785418
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832787250
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832787337
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832790279
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832790597
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832790739
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832792029
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832792286
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832792364
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832793451
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832793657
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832794615
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832794833
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832794899
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769832796025
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769832796248
