what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769631048015
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769631048238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631052513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631068962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631072009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631075218
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769631076534
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769631076707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769631078853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769631081924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769631105734
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769631107519
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769631107710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631112008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631246854
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769631248312
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769631248495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769631251282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631253641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631286761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769631288567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769631291607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1769631291911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631294698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631300990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769631305540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769631306863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631324339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769631332193
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769631335292
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769631335484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769631339382
